"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"gIU3ny-@KRkBc-rZORH4"
"angele.edgecumbe@edu.tbz.ch"|"wU%rjT-7DCE8y-LRt8BG"
"zhi.andreasson@edu.tbz.ch"|"wP4Rat-vz1s5E-L$8Hqs"
"judicael.koppeck@edu.tbz.ch"|"7T%8aS-TLMoCo-x@iKU$"
"berengere.capron@edu.tbz.ch"|"UdYNl4-a&oHTb-0irkq8"
"leonie.brosini@edu.tbz.ch"|"tJEJlH-TU&Uyj-Nj1Wu7"
"venus.garfit@edu.tbz.ch"|"pAO4vK-4$ZJfd-J2PF2@"
"melina.janota@edu.tbz.ch"|"%hEiHH-wGtM3S-3WdXTb"
"laurene.bake@edu.tbz.ch"|"#Gq&Yn-0koLDS-BCDe9d"
"regine.dorkins@edu.tbz.ch"|"I4eRBO-qlFYRt-dIZ73g"
"cecile.moffet@edu.tbz.ch"|"vPWr7G-lxm75#-i5qA4u"
"maelann.labrone@edu.tbz.ch"|"wiiTKk-YCSpR6-l4yAVM"
"melinda.newbold@edu.tbz.ch"|"d5ijAK-AvsJgj-J$NbDE"
"mans.itzhak@edu.tbz.ch"|"sg5LLh-ACqWJ9-SvnIOj"
"melodie.pattlel@edu.tbz.ch"|"inRNt$-k6YjrB-w#n7j$"
"celine.bonett@edu.tbz.ch"|"AY08b3-m7BFeL-WwL1A7"
"adelie.mcgreal@edu.tbz.ch"|"@umZJA-i$GQWE-K8DezK"
"helene.soldan@edu.tbz.ch"|"v12#DD-eovD67-zm0Kow"
"michele.cluer@edu.tbz.ch"|"b97VLh-zEIwX2-qX8jf5"
"maeline.mueller@edu.tbz.ch"|"e48eD9-$@YsZ2-fTKI#O"
"maelann.benedito@edu.tbz.ch"|"94851K-LQV5RU-QKdP$n"
"nuo.gransden@edu.tbz.ch"|"EYzG@Q-fRO0mQ-pu%#ir"
"berengere.stainton@edu.tbz.ch"|"f9SN9s-Hkkp#a-o1QR&n"
"wa.sabater@edu.tbz.ch"|"GqkkJO-3obefr-C3UFUm"
"anais.cochran@edu.tbz.ch"|"c6t4tN-BTpFVz-69fnk4"
"gerald.bessant@edu.tbz.ch"|"eQZOxM-hMpp$7-ReDOSo"
"ruo.coffin@edu.tbz.ch"|"9Y4QeH-0mEqyx-v5Mkxz"
"melodie.mustill@edu.tbz.ch"|"CxmFjN-aDde%o-@9pX@A"
"ruo.stanesby@edu.tbz.ch"|"4LRD6a-#Mr@s7-wnemoF"
"noemie.antognelli@edu.tbz.ch"|"47&oZL-pve4bf-QKNXfs"
"maelann.hughson@edu.tbz.ch"|"pWiXsq-&VwAj1-es9PD9"
"milena.mieville@edu.tbz.ch"|"o4juA$-gBNsXe-pjwQQg"
"mailys.chamberlin@edu.tbz.ch"|"u&AuPD-5v0ORO-qoLszs"
"nadege.tomalin@edu.tbz.ch"|"0fx44o-ur4hTa-vKlePk"
"oceane.omara@edu.tbz.ch"|"H5sSml-B8RfPN-fkVkav"
"cecile.aguirrezabala@edu.tbz.ch"|"48gjXf-c7ZDy7-&99X%o"
"maella.gwillim@edu.tbz.ch"|"#SRnTw-D722je-ENghPP"
"lea.mcgahey@edu.tbz.ch"|"YcmDgb-H7TbAY-q4#9Pi"
"laurene.hagerty@edu.tbz.ch"|"$xY8aE-3lpjw6-WLZxUR"
"dorothee.link@edu.tbz.ch"|"#w&ho#-7uxty5-cCVHbc"
"clementine.kynsey@edu.tbz.ch"|"sb%eHB-aKwUyF-S%1TN$"
"lorene.smitherman@edu.tbz.ch"|"m0%el0-@nzrGw-&NnDcs"
"cleopatre.klulicek@edu.tbz.ch"|"eOzUqy-9XaPzh-oUXBuM"
"laurene.castaneda@edu.tbz.ch"|"AoqaDz-fbIJoD-ChVJMQ"
"melia.constant@edu.tbz.ch"|"XfSu8a-t#2TyW-fKZPMw"
"lucrece.clunie@edu.tbz.ch"|"qa13T6-m&nw4y-UCcwYz"
"eleonore.mcmurthy@edu.tbz.ch"|"Ud6@L3-nFsIwP-tjjotq"
"melia.bevar@edu.tbz.ch"|"KQXgyD-uCmXwL-oszdP@"
